"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","fastGreedy_cluster","glay_cluster","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"4.186561264822134","0.0","0.23885951661631422","0.0","1","7","13","4","false","P4HB","59.0","0","1","0","0.990816826326161","false","0","P4HB","0","0.0"
"4.186561264822134","0.0","0.23885951661631422","0.0","1","7","13","4","false","NCLN","59.0","0","1","0","0.990816826326161","false","0","NCLN","0","0.0"
"4.186561264822134","0.0","0.23885951661631422","0.0","1","7","13","4","false","LHPP","59.0","0","1","0","0.990816826326161","false","0","LHPP","0","0.0"
"3.7268774703557312","9.737302305970877E-5","0.2683211369180189","0.0","2","7","17","4","false","GDI2","203.0","0","2","0","0.9921415634860066","false","0","GDI2","29300","0.5274151436031331"
"4.186561264822134","0.0","0.23885951661631422","0.0","1","7","13","4","false","GCLM","59.0","0","1","0","0.990816826326161","false","0","GCLM","0","0.0"
"4.186561264822134","0.0","0.23885951661631422","0.0","1","7","13","4","false","DCD","59.0","0","1","0","0.990816826326161","false","0","DCD","0","0.0"
"4.186561264822134","0.0","0.23885951661631422","0.0","1","7","13","4","false","CNIH4","59.0","0","1","0","0.990816826326161","false","0","CNIH4","0","0.0"
"4.186561264822134","0.0","0.23885951661631422","0.0","1","7","13","4","false","C7orf20","59.0","0","1","0","0.990816826326161","false","0","C7orf20","0","0.0"
"4.186561264822134","0.0","0.23885951661631422","0.0","1","7","13","4","false","C2orf47","59.0","0","1","0","0.990816826326161","false","0","C2orf47","0","0.0"
"5.322134387351778","0.0","0.18789454140363906","0.0","2","9","1","7","false","SALL2","6.0","0","2","1","0.9875442813044618","false","0","SALL2","0","0.0"
"4.322529644268775","0.0019745724455619653","0.23134601316752013","0.06666666666666667","8","8","1","7","false","NGFR","4.5","0","8","2","0.99042498661594","false","0","NGFR","72328","0.18253968253968253"
"4.904347826086957","0.0","0.20390070921985815","1.0","2","8","1","7","false","NGFB","10.0","0","2","0","0.9887482771582509","false","0","NGFB","0","0.5555555555555556"
"5.0462450592885375","0.0","0.1981671496827759","0.0","1","8","1","1","false","KIDINS220","14.0","0","1","0","0.9883393514141541","false","0","KIDINS220","0","0.0"
"5.322134387351778","0.0","0.18789454140363906","0.0","1","9","1","7","false","NGFRAP1","6.0","0","1","0","0.9875442813044618","false","0","NGFRAP1","0","0.0"
"4.279841897233202","3.842317413531992E-6","0.23365349094939045","0.3333333333333333","3","7","17","2","false","LTBR","9.0","0","3","0","0.9905480060598466","false","0","LTBR","474","0.45614035087719296"
"4.928458498023716","0.0","0.20290319993584088","0.0","1","9","5","7","false","SLC27A6","7.0","0","1","0","0.9886787939538222","false","0","SLC27A6","0","0.0"
"3.9288537549407114","0.004173561728252319","0.2545271629778672","0.0","7","8","5","7","false","TNFRSF10C","10.857142857142858","0","7","0","0.9915594992653006","false","0","TNFRSF10C","106126","0.14285714285714285"
"4.564426877470356","0.0","0.21908555594042256","0.0","1","8","5","7","false","TXNDC2","49.0","0","1","0","0.9897278764338031","false","0","TXNDC2","0","0.0"
"4.564426877470356","0.0","0.21908555594042256","0.0","1","8","5","7","false","TTR","49.0","0","1","0","0.9897278764338031","false","0","TTR","0","0.0"
"4.564426877470356","0.0","0.21908555594042256","0.0","1","8","5","7","false","SPEF2","49.0","0","1","0","0.9897278764338031","false","0","SPEF2","0","0.0"
"4.564426877470356","0.0","0.21908555594042256","0.0","1","8","5","7","false","SMPDL3A","49.0","0","1","0","0.9897278764338031","false","0","SMPDL3A","0","0.0"
"4.564426877470356","0.0","0.21908555594042256","0.0","1","8","5","7","false","SETX","49.0","0","1","0","0.9897278764338031","false","0","SETX","0","0.0"
"4.564426877470356","0.0","0.21908555594042256","0.0","1","8","5","7","false","SERTAD3","49.0","0","1","0","0.9897278764338031","false","0","SERTAD3","0","0.0"
"4.564426877470356","0.0","0.21908555594042256","0.0","1","8","5","7","false","SAFB2","49.0","0","1","0","0.9897278764338031","false","0","SAFB2","0","0.0"
"4.564426877470356","0.0","0.21908555594042256","0.0","1","8","5","7","false","RRP1B","49.0","0","1","0","0.9897278764338031","false","0","RRP1B","0","0.0"
"4.564426877470356","0.0","0.21908555594042256","0.0","1","8","5","7","false","ROBO3","49.0","0","1","0","0.9897278764338031","false","0","ROBO3","0","0.0"
"4.564426877470356","0.0","0.21908555594042256","0.0","1","8","5","7","false","QDPR","49.0","0","1","0","0.9897278764338031","false","0","QDPR","0","0.0"
"4.564426877470356","0.0","0.21908555594042256","0.0","1","8","5","7","false","PTPN5","49.0","0","1","0","0.9897278764338031","false","0","PTPN5","0","0.0"
"4.564426877470356","0.0","0.21908555594042256","0.0","1","8","5","7","false","PDE4B","49.0","0","1","0","0.9897278764338031","false","0","PDE4B","0","0.0"
"4.564426877470356","0.0","0.21908555594042256","0.0","1","8","5","7","false","P10266","49.0","0","1","0","0.9897278764338031","false","0","P10266","0","0.0"
"4.564426877470356","0.0","0.21908555594042256","0.0","1","8","5","7","false","P01614","49.0","0","1","0","0.9897278764338031","false","0","P01614","0","0.0"
"4.564426877470356","0.0","0.21908555594042256","0.0","1","8","5","7","false","MOCOS","49.0","0","1","0","0.9897278764338031","false","0","MOCOS","0","0.0"
"4.564426877470356","0.0","0.21908555594042256","0.0","1","8","5","7","false","LECT1","49.0","0","1","0","0.9897278764338031","false","0","LECT1","0","0.0"
"4.564426877470356","0.0","0.21908555594042256","0.0","1","8","5","7","false","KIAA0754","49.0","0","1","0","0.9897278764338031","false","0","KIAA0754","0","0.0"
"4.564426877470356","0.0","0.21908555594042256","0.0","1","8","5","7","false","HBA1HBA2","49.0","0","1","0","0.9897278764338031","false","0","HBA1HBA2","0","0.0"
"4.564426877470356","0.0","0.21908555594042256","0.0","1","8","5","7","false","FGA","49.0","0","1","0","0.9897278764338031","false","0","FGA","0","0.0"
"4.564426877470356","0.0","0.21908555594042256","0.0","1","8","5","7","false","FAM83C","49.0","0","1","0","0.9897278764338031","false","0","FAM83C","0","0.0"
"4.564426877470356","0.0","0.21908555594042256","0.0","1","8","5","7","false","FAM169A","49.0","0","1","0","0.9897278764338031","false","0","FAM169A","0","0.0"
"4.564426877470356","0.0","0.21908555594042256","0.0","1","8","5","7","false","DNTT","49.0","0","1","0","0.9897278764338031","false","0","DNTT","0","0.0"
"4.564426877470356","0.0","0.21908555594042256","0.0","1","8","5","7","false","CTSL1","49.0","0","1","0","0.9897278764338031","false","0","CTSL1","0","0.0"
"4.564426877470356","0.0","0.21908555594042256","0.0","1","8","5","7","false","CP","49.0","0","1","0","0.9897278764338031","false","0","CP","0","0.0"
"4.564426877470356","0.0","0.21908555594042256","0.0","1","8","5","7","false","CLU","49.0","0","1","0","0.9897278764338031","false","0","CLU","0","0.0"
"4.564426877470356","0.0","0.21908555594042256","0.0","1","8","5","7","false","C1QC","49.0","0","1","0","0.9897278764338031","false","0","C1QC","0","0.0"
"4.564426877470356","0.0","0.21908555594042256","0.0","1","8","5","7","false","C1QA","49.0","0","1","0","0.9897278764338031","false","0","C1QA","0","0.0"
"4.564426877470356","0.0","0.21908555594042256","0.0","1","8","5","7","false","APOC3","49.0","0","1","0","0.9897278764338031","false","0","APOC3","0","0.0"
"4.564426877470356","0.0","0.21908555594042256","0.0","1","8","5","7","false","APOC1","49.0","0","1","0","0.9897278764338031","false","0","APOC1","0","0.0"
"4.564426877470356","0.0","0.21908555594042256","0.0","1","8","5","7","false","ABCA6","49.0","0","1","0","0.9897278764338031","false","0","ABCA6","0","0.0"
"4.564426877470356","0.0","0.21908555594042256","0.0","1","8","5","7","false","LCAT","49.0","0","1","0","0.9897278764338031","false","0","LCAT","0","0.0"
"4.928458498023716","0.0","0.20290319993584088","0.0","1","9","5","7","false","LRSAM1","7.0","0","1","0","0.9886787939538222","false","0","LRSAM1","0","0.0"
"4.928458498023716","0.0","0.20290319993584088","0.0","1","9","5","7","false","FAM101B","7.0","0","1","0","0.9886787939538222","false","0","FAM101B","0","0.0"
"3.6067193675889326","1.751672373561025E-4","0.2772602739726028","0.0","4","7","17","5","false","TUFM","156.66666666666666","0","4","1","0.992487840439225","false","0","TUFM","48626","0.36117556071152357"
"3.064822134387352","0.028779998049297706","0.3262832086664947","0.008686868686868687","106","7","23","2","false","TNFRSF1B","11.4","0","105","4","0.9940495039354832","false","1","TNFRSF1B","7572442","0.03664383561643836"
"3.7379446640316205","0.0","0.2675266997990906","1.0","2","7","13","2","false","NT5DC2","87.5","0","2","0","0.9921096695561049","false","0","NT5DC2","0","0.587248322147651"
"4.089723320158103","0.0","0.2445153184497922","0.0","1","7","13","2","false","ANP32A","39.0","0","1","0","0.9910958982128009","false","0","ANP32A","0","0.0"
"4.920553359683795","0.0","0.2032291750341393","0.0","1","9","23","1","false","CARD14","3.0","0","1","0","0.9887015753323233","false","0","CARD14","0","0.0"
"4.979446640316206","0.0","0.20082552786156532","0.0","1","8","23","4","false","EIF2AK3","7.0","0","1","0","0.9885318540624893","false","0","EIF2AK3","0","0.0"
"4.061264822134388","0.0013791959424124239","0.2462287104622871","0.0","2","8","23","6","false","GBF1","51.5","0","2","0","0.9911779111754052","false","0","GBF1","280376","0.5"
"4.064426877470356","0.0","0.24603714869201593","0.0","1","8","23","2","false","XPNPEP3","100.0","0","1","0","0.9911687986240048","false","0","XPNPEP3","0","0.0"
"4.064426877470356","0.0","0.24603714869201593","0.0","1","8","23","2","false","TTC35","100.0","0","1","0","0.9911687986240048","false","0","TTC35","0","0.0"
"4.064426877470356","0.0","0.24603714869201593","0.0","1","8","23","2","false","SLC25A4","100.0","0","1","0","0.9911687986240048","false","0","SLC25A4","0","0.0"
"4.064426877470356","0.0","0.24603714869201593","0.0","1","8","23","2","false","SLC1A3","100.0","0","1","0","0.9911687986240048","false","0","SLC1A3","0","0.0"
"4.064426877470356","0.0","0.24603714869201593","0.0","1","8","23","2","false","SERPINB3","100.0","0","1","0","0.9911687986240048","false","0","SERPINB3","0","0.0"
"3.6612648221343873","6.821685142636431E-5","0.2731296556191299","0.0","2","7","17","5","false","PFKP","223.5","0","2","0","0.9923306489275666","false","0","PFKP","36726","0.536144578313253"
"3.9683794466403164","4.860144155128798E-6","0.25199203187250996","0.0","2","7","23","2","false","MON2","93.5","0","2","0","0.9914455923727945","false","0","MON2","3770","0.7007575757575758"
"3.938735177865613","5.7985173167090184E-6","0.25388861013547415","0.3333333333333333","3","7","23","2","false","IPO8","78.66666666666667","0","3","0","0.991531022542174","false","0","IPO8","4238","0.5516431924882629"
"4.064426877470356","0.0","0.24603714869201593","0.0","1","8","23","2","false","HEATR6","100.0","0","1","0","0.9911687986240048","false","0","HEATR6","0","0.0"
"3.9683794466403164","4.860144155128798E-6","0.25199203187250996","0.0","2","7","23","2","false","DDOST","93.5","0","2","0","0.9914455923727945","false","0","DDOST","3770","0.7007575757575758"
"4.064426877470356","0.0","0.24603714869201593","0.0","1","8","23","2","false","DBT","100.0","0","1","0","0.9911687986240048","false","0","DBT","0","0.0"
"4.064426877470356","0.0","0.24603714869201593","0.0","1","8","23","2","false","COPB1","100.0","0","1","0","0.9911687986240048","false","0","COPB1","0","0.0"
"3.9683794466403164","4.860144155128798E-6","0.25199203187250996","0.0","2","7","23","2","false","CDIPT","93.5","0","2","0","0.9914455923727945","false","0","CDIPT","3770","0.7007575757575758"
"4.064426877470356","0.0","0.24603714869201593","0.0","1","8","23","2","false","CBWD2","100.0","0","1","0","0.9911687986240048","false","0","CBWD2","0","0.0"
"4.064426877470356","0.0","0.24603714869201593","0.0","1","8","23","2","false","ATP2A1","100.0","0","1","0","0.9911687986240048","false","0","ATP2A1","0","0.0"
"4.064426877470356","0.0","0.24603714869201593","0.0","1","8","23","2","false","ACTBL3","100.0","0","1","0","0.9911687986240048","false","0","ACTBL3","0","0.0"
"3.5652173913043477","3.4476930696916876E-4","0.2804878048780488","0.42857142857142855","11","7","13","2","false","TNF","54.0","0","10","1","0.9926074426763563","false","1","TNF","50944","0.2037735849056604"
"3.667588932806324","4.105468986731931E-4","0.2726586916693609","0.3333333333333333","3","7","17","1","false","OTUD7B","131.33333333333334","0","3","0","0.9923124238247656","false","0","OTUD7B","48244","0.34748010610079577"
"3.4304347826086956","0.004838787159528092","0.2915082382762991","0.023715415019762844","23","7","6","1","false","CFLAR","7.565217391304348","0","23","0","0.992995865179802","false","0","CFLAR","331420","0.06876663708961846"
"4.102766798418973","2.9286094033512426E-5","0.24373795761078995","0.0","2","8","17","4","false","USP15","23.0","0","2","0","0.9910583089382737","false","0","USP15","1462","0.5116279069767442"
"4.4300395256917","0.0","0.22573162027123483","0.0","1","8","6","1","false","UNC84B","23.0","0","1","0","0.9901151598683235","false","0","UNC84B","0","0.0"
"4.4300395256917","0.0","0.22573162027123483","0.0","1","8","6","1","false","RPS29","23.0","0","1","0","0.9901151598683235","false","0","RPS29","0","0.0"
"3.7529644268774702","6.375524355740072E-5","0.2664560294892048","0.0","2","7","17","5","false","FSCN1","185.0","0","2","0","0.9920663849369524","false","0","FSCN1","7398","0.5082872928176796"
"3.7529644268774702","6.375524355740072E-5","0.2664560294892048","0.0","2","7","17","5","false","EIF3F","185.0","0","2","0","0.9920663849369524","false","0","EIF3F","7398","0.5082872928176796"
"4.4300395256917","0.0","0.22573162027123483","0.0","1","8","6","1","false","DOK2","23.0","0","1","0","0.9901151598683235","false","0","DOK2","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","SPHK1","347.0","0","1","0","0.9918886901846431","false","0","SPHK1","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","CCL20","347.0","0","1","0","0.9918886901846431","false","0","CCL20","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","VTA1","347.0","0","1","0","0.9918886901846431","false","0","VTA1","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","VPS35","347.0","0","1","0","0.9918886901846431","false","0","VPS35","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","VDAC2","347.0","0","1","0","0.9918886901846431","false","0","VDAC2","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","UK114","347.0","0","1","0","0.9918886901846431","false","0","UK114","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","UEVLD","347.0","0","1","0","0.9918886901846431","false","0","UEVLD","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","UBE2V2","347.0","0","1","0","0.9918886901846431","false","0","UBE2V2","0","0.0"
"3.6687747035573124","2.859257033459821E-4","0.2725705666882137","0.0","2","7","17","5","false","UBE2L3","192.0","0","2","0","0.9923090066179905","false","0","UBE2L3","39988","0.5106951871657754"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","TRAFD1","347.0","0","1","0","0.9918886901846431","false","0","TRAFD1","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","TMEM109","347.0","0","1","0","0.9918886901846431","false","0","TMEM109","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","TMED10","347.0","0","1","0","0.9918886901846431","false","0","TMED10","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","TJP2","347.0","0","1","0","0.9918886901846431","false","0","TJP2","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","THRAP3","347.0","0","1","0","0.9918886901846431","false","0","THRAP3","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","TCEB1","347.0","0","1","0","0.9918886901846431","false","0","TCEB1","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","TARSL2","347.0","0","1","0","0.9918886901846431","false","0","TARSL2","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","SLIRP","347.0","0","1","0","0.9918886901846431","false","0","SLIRP","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","SLC16A1","347.0","0","1","0","0.9918886901846431","false","0","SLC16A1","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","09/09","347.0","0","1","0","0.9918886901846431","false","0","09/09","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","09/11","347.0","0","1","0","0.9918886901846431","false","0","09/11","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","SDCCAG8","347.0","0","1","0","0.9918886901846431","false","0","SDCCAG8","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","RTN4","347.0","0","1","0","0.9918886901846431","false","0","RTN4","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","RPA3","347.0","0","1","0","0.9918886901846431","false","0","RPA3","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","REXO2","347.0","0","1","0","0.9918886901846431","false","0","REXO2","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","RCC2","347.0","0","1","0","0.9918886901846431","false","0","RCC2","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","RCC1","347.0","0","1","0","0.9918886901846431","false","0","RCC1","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","RAP1A","347.0","0","1","0","0.9918886901846431","false","0","RAP1A","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","RANGAP1","347.0","0","1","0","0.9918886901846431","false","0","RANGAP1","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","RAB10","347.0","0","1","0","0.9918886901846431","false","0","RAB10","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","PSMD8","347.0","0","1","0","0.9918886901846431","false","0","PSMD8","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","PSMB2","347.0","0","1","0","0.9918886901846431","false","0","PSMB2","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","PRPSAP1","347.0","0","1","0","0.9918886901846431","false","0","PRPSAP1","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","PREP","347.0","0","1","0","0.9918886901846431","false","0","PREP","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","PPM1G","347.0","0","1","0","0.9918886901846431","false","0","PPM1G","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","PNPT1","347.0","0","1","0","0.9918886901846431","false","0","PNPT1","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","PNO1","347.0","0","1","0","0.9918886901846431","false","0","PNO1","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","PHPT1","347.0","0","1","0","0.9918886901846431","false","0","PHPT1","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","PAICS","347.0","0","1","0","0.9918886901846431","false","0","PAICS","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","PAFAH1B2","347.0","0","1","0","0.9918886901846431","false","0","PAFAH1B2","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","OR10J1","347.0","0","1","0","0.9918886901846431","false","0","OR10J1","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","NUP155","347.0","0","1","0","0.9918886901846431","false","0","NUP155","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","NUDT11","347.0","0","1","0","0.9918886901846431","false","0","NUDT11","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","NPEPPS","347.0","0","1","0","0.9918886901846431","false","0","NPEPPS","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","NHP2L1","347.0","0","1","0","0.9918886901846431","false","0","NHP2L1","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","NHP2","347.0","0","1","0","0.9918886901846431","false","0","NHP2","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","NAT13","347.0","0","1","0","0.9918886901846431","false","0","NAT13","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","MT-CO2","347.0","0","1","0","0.9918886901846431","false","0","MT-CO2","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","MRTO4","347.0","0","1","0","0.9918886901846431","false","0","MRTO4","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","MRPL13","347.0","0","1","0","0.9918886901846431","false","0","MRPL13","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","MOBKL1B","347.0","0","1","0","0.9918886901846431","false","0","MOBKL1B","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","MCM6","347.0","0","1","0","0.9918886901846431","false","0","MCM6","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","MARCKS","347.0","0","1","0","0.9918886901846431","false","0","MARCKS","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","KHSRP","347.0","0","1","0","0.9918886901846431","false","0","KHSRP","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","IGF2R","347.0","0","1","0","0.9918886901846431","false","0","IGF2R","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","IER3IP1","347.0","0","1","0","0.9918886901846431","false","0","IER3IP1","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","HNRPDL","347.0","0","1","0","0.9918886901846431","false","0","HNRPDL","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","HMGB3","347.0","0","1","0","0.9918886901846431","false","0","HMGB3","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","HMGB2","347.0","0","1","0","0.9918886901846431","false","0","HMGB2","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","HARS","347.0","0","1","0","0.9918886901846431","false","0","HARS","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","HADH","347.0","0","1","0","0.9918886901846431","false","0","HADH","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","GSTO1","347.0","0","1","0","0.9918886901846431","false","0","GSTO1","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","GSTM3","347.0","0","1","0","0.9918886901846431","false","0","GSTM3","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","FAAP24","347.0","0","1","0","0.9918886901846431","false","0","FAAP24","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","ESD","347.0","0","1","0","0.9918886901846431","false","0","ESD","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","ERLIN1","347.0","0","1","0","0.9918886901846431","false","0","ERLIN1","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","EIF4E2","347.0","0","1","0","0.9918886901846431","false","0","EIF4E2","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","EIF4E","347.0","0","1","0","0.9918886901846431","false","0","EIF4E","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","EIF3K","347.0","0","1","0","0.9918886901846431","false","0","EIF3K","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","EIF1AX","347.0","0","1","0","0.9918886901846431","false","0","EIF1AX","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","DUPD1","347.0","0","1","0","0.9918886901846431","false","0","DUPD1","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","derp12","347.0","0","1","0","0.9918886901846431","false","0","derp12","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","DCXR","347.0","0","1","0","0.9918886901846431","false","0","DCXR","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","CYB5B","347.0","0","1","0","0.9918886901846431","false","0","CYB5B","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","CYB5A","347.0","0","1","0","0.9918886901846431","false","0","CYB5A","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","CTAGE5","347.0","0","1","0","0.9918886901846431","false","0","CTAGE5","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","CNP","347.0","0","1","0","0.9918886901846431","false","0","CNP","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","CD81","347.0","0","1","0","0.9918886901846431","false","0","CD81","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","CARHSP1","347.0","0","1","0","0.9918886901846431","false","0","CARHSP1","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","C19orf10","347.0","0","1","0","0.9918886901846431","false","0","C19orf10","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","C13orf33","347.0","0","1","0","0.9918886901846431","false","0","C13orf33","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","C12orf35","347.0","0","1","0","0.9918886901846431","false","0","C12orf35","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","BUB3","347.0","0","1","0","0.9918886901846431","false","0","BUB3","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","BRI3BP","347.0","0","1","0","0.9918886901846431","false","0","BRI3BP","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","ASXL2","347.0","0","1","0","0.9918886901846431","false","0","ASXL2","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","ARPC2","347.0","0","1","0","0.9918886901846431","false","0","ARPC2","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","APOA1BP","347.0","0","1","0","0.9918886901846431","false","0","APOA1BP","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","APEX1","347.0","0","1","0","0.9918886901846431","false","0","APEX1","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","AIMP2","347.0","0","1","0","0.9918886901846431","false","0","AIMP2","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","AHCYL2","347.0","0","1","0","0.9918886901846431","false","0","AHCYL2","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","AHCY","347.0","0","1","0","0.9918886901846431","false","0","AHCY","0","0.0"
"3.8146245059288537","0.0","0.2621490001036162","0.0","1","7","17","5","false","ACAT2","347.0","0","1","0","0.9918886901846431","false","0","ACAT2","0","0.0"
